tag,kernel_id,block_id,sm_id,t_launch,t_dep_satisfied,t_end
chain6,4,39,37,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,40,52,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,41,53,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,42,68,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,43,69,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,44,82,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,45,83,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,46,96,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,47,97,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,48,110,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,49,111,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,50,124,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,51,125,1785763899515505600,1785763899516015264,1785763899516524480
chain6,4,52,6,1785763899515505536,1785763899516015264,1785763899516524448
chain6,4,53,7,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,54,22,1785763899515505600,1785763899516015264,1785763899516524416
chain6,4,55,23,1785763899515505600,1785763899516015264,1785763899516524416
chain6,4,56,38,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,57,39,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,58,54,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,59,55,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,60,70,1785763899515505568,1785763899516015264,1785763899516524416
chain6,4,61,71,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,62,84,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,63,85,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,64,98,1785763899515505600,1785763899516015264,1785763899516524448
chain6,4,65,99,1785763899515505568,1785763899516015264,1785763899516524448
chain6,4,66,112,1785763899515505568,1785763899516015264,1785763899516524416
chain6,4,67,113,1785763899515505568,1785763899516015264,1785763899516524416
chain6,4,68,126,1785763899515505600,1785763899516015264,1785763899516524416
